timestamp,snapshot,pod,cpu,ram
18:11:07,94,adservice-574bff445c-k5l76,6m,275Mi
18:11:07,94,emailservice-66944ff59-zvg4w,5m,56Mi
18:11:07,94,emailservice-66944ff59-62x8j,5m,56Mi
18:11:07,94,recommendationservice-7444754ff5-w769g,5m,51Mi
18:11:07,94,productcatalogservice-65bbf699df-8ztwv,5m,19Mi
18:11:07,94,emailservice-66944ff59-xh284,4m,56Mi
18:11:07,94,cartservice-db96d6fcc-x6v6f,4m,99Mi
18:11:07,94,paymentservice-9bfb7bf5-w2dt7,4m,68Mi
18:11:07,94,paymentservice-9bfb7bf5-x4kz9,4m,66Mi
18:11:07,94,redis-cart-c8ff86559-gpcc7,3m,36Mi
18:11:07,94,currencyservice-7c8fc8fc9c-s92sq,3m,74Mi
18:11:07,94,productcatalogservice-65bbf699df-2hv25,2m,19Mi
18:11:07,94,paymentservice-9bfb7bf5-9mdwz,2m,126Mi
18:11:07,94,shippingservice-f956b6d9f-m2h7g,2m,16Mi
18:11:07,94,checkoutservice-5b6d96c9b7-tvvwl,1m,15Mi
18:11:07,94,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:11:07,94,checkoutservice-5b6d96c9b7-fwtng,1m,37Mi
18:11:07,94,shippingservice-f956b6d9f-g5j6b,1m,15Mi
18:11:07,94,shippingservice-f956b6d9f-ml5cg,1m,31Mi
18:11:18,95,currencyservice-7c8fc8fc9c-6tsnv,20m,102Mi
18:11:18,95,frontend-7bd6f45654-xmsf8,18m,21Mi
18:11:18,95,cartservice-db96d6fcc-6kndn,17m,129Mi
18:11:18,95,recommendationservice-7444754ff5-kk4vc,14m,80Mi
18:11:18,95,recommendationservice-7444754ff5-w69fs,13m,54Mi
18:11:18,95,cartservice-db96d6fcc-tsdhc,10m,145Mi
18:11:18,95,frontend-7bd6f45654-jwp2b,9m,21Mi
18:11:18,95,frontend-7bd6f45654-dnhzb,9m,43Mi
18:11:18,95,productcatalogservice-65bbf699df-d9cxl,8m,43Mi
18:11:18,95,adservice-574bff445c-4w7zh,8m,200Mi
18:11:18,95,currencyservice-7c8fc8fc9c-rtbz4,7m,124Mi
18:11:18,95,productcatalogservice-65bbf699df-8ztwv,7m,19Mi
18:11:18,95,adservice-574bff445c-2zzqg,6m,150Mi
18:11:18,95,adservice-574bff445c-k5l76,5m,275Mi
18:11:18,95,cartservice-db96d6fcc-x6v6f,4m,99Mi
18:11:18,95,emailservice-66944ff59-62x8j,4m,56Mi
18:11:18,95,emailservice-66944ff59-zvg4w,4m,56Mi
18:11:18,95,productcatalogservice-65bbf699df-2hv25,3m,19Mi
18:11:18,95,redis-cart-c8ff86559-gpcc7,3m,36Mi
18:11:18,95,paymentservice-9bfb7bf5-w2dt7,3m,69Mi
18:11:18,95,recommendationservice-7444754ff5-w769g,3m,51Mi
18:11:18,95,emailservice-66944ff59-xh284,3m,56Mi
18:11:18,95,checkoutservice-5b6d96c9b7-fwtng,3m,37Mi
18:11:18,95,currencyservice-7c8fc8fc9c-s92sq,2m,74Mi
18:11:18,95,paymentservice-9bfb7bf5-9mdwz,2m,126Mi
18:11:18,95,shippingservice-f956b6d9f-m2h7g,2m,16Mi
18:11:18,95,shippingservice-f956b6d9f-ml5cg,2m,31Mi
18:11:18,95,checkoutservice-5b6d96c9b7-tvvwl,1m,15Mi
18:11:18,95,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:11:18,95,paymentservice-9bfb7bf5-x4kz9,1m,66Mi
18:11:18,95,shippingservice-f956b6d9f-g5j6b,1m,15Mi
18:11:28,96,currencyservice-7c8fc8fc9c-6tsnv,20m,102Mi
18:11:28,96,frontend-7bd6f45654-xmsf8,18m,21Mi
18:11:28,96,cartservice-db96d6fcc-6kndn,17m,129Mi
18:11:28,96,recommendationservice-7444754ff5-kk4vc,14m,80Mi
18:11:28,96,recommendationservice-7444754ff5-w69fs,13m,54Mi
18:11:28,96,cartservice-db96d6fcc-tsdhc,10m,145Mi
18:11:28,96,frontend-7bd6f45654-jwp2b,9m,21Mi
18:11:28,96,frontend-7bd6f45654-dnhzb,9m,43Mi
18:11:28,96,productcatalogservice-65bbf699df-d9cxl,8m,43Mi
18:11:28,96,adservice-574bff445c-4w7zh,8m,200Mi
18:11:28,96,currencyservice-7c8fc8fc9c-rtbz4,7m,124Mi
18:11:28,96,productcatalogservice-65bbf699df-8ztwv,7m,19Mi
18:11:28,96,adservice-574bff445c-2zzqg,6m,150Mi
18:11:28,96,adservice-574bff445c-k5l76,5m,275Mi
18:11:28,96,cartservice-db96d6fcc-x6v6f,4m,99Mi
18:11:28,96,emailservice-66944ff59-62x8j,4m,56Mi
18:11:28,96,emailservice-66944ff59-zvg4w,4m,56Mi
18:11:28,96,productcatalogservice-65bbf699df-2hv25,3m,19Mi
18:11:28,96,redis-cart-c8ff86559-gpcc7,3m,36Mi
18:11:28,96,paymentservice-9bfb7bf5-w2dt7,3m,69Mi
18:11:28,96,recommendationservice-7444754ff5-w769g,3m,51Mi
18:11:28,96,emailservice-66944ff59-xh284,3m,56Mi
18:11:28,96,checkoutservice-5b6d96c9b7-fwtng,3m,37Mi
18:11:28,96,currencyservice-7c8fc8fc9c-s92sq,2m,74Mi
18:11:28,96,paymentservice-9bfb7bf5-9mdwz,2m,126Mi
18:11:28,96,shippingservice-f956b6d9f-m2h7g,2m,16Mi
18:11:28,96,shippingservice-f956b6d9f-ml5cg,2m,31Mi
18:11:28,96,checkoutservice-5b6d96c9b7-tvvwl,1m,15Mi
18:11:28,96,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:11:28,96,paymentservice-9bfb7bf5-x4kz9,1m,66Mi
18:11:28,96,shippingservice-f956b6d9f-g5j6b,1m,15Mi
18:11:38,97,currencyservice-7c8fc8fc9c-6tsnv,24m,103Mi
18:11:38,97,adservice-574bff445c-4w7zh,22m,203Mi
18:11:38,97,frontend-7bd6f45654-xmsf8,17m,21Mi
18:11:38,97,cartservice-db96d6fcc-6kndn,16m,131Mi
18:11:38,97,recommendationservice-7444754ff5-kk4vc,14m,80Mi
18:11:38,97,cartservice-db96d6fcc-x6v6f,12m,100Mi
18:11:38,97,recommendationservice-7444754ff5-w69fs,12m,54Mi
18:11:38,97,cartservice-db96d6fcc-tsdhc,10m,145Mi
18:11:38,97,frontend-7bd6f45654-jwp2b,10m,21Mi
18:11:38,97,currencyservice-7c8fc8fc9c-rtbz4,8m,124Mi
18:11:38,97,frontend-7bd6f45654-dnhzb,8m,43Mi
18:11:38,97,productcatalogservice-65bbf699df-d9cxl,8m,43Mi
18:11:38,97,productcatalogservice-65bbf699df-8ztwv,6m,19Mi
18:11:38,97,adservice-574bff445c-k5l76,6m,275Mi
18:11:38,97,emailservice-66944ff59-zvg4w,4m,56Mi
18:11:38,97,recommendationservice-7444754ff5-w769g,3m,51Mi
18:11:38,97,emailservice-66944ff59-xh284,3m,56Mi
18:11:38,97,redis-cart-c8ff86559-gpcc7,3m,36Mi
18:11:38,97,emailservice-66944ff59-62x8j,3m,56Mi
18:11:38,97,paymentservice-9bfb7bf5-w2dt7,3m,68Mi
18:11:38,97,paymentservice-9bfb7bf5-x4kz9,3m,66Mi
18:11:38,97,adservice-574bff445c-2zzqg,3m,152Mi
18:11:38,97,currencyservice-7c8fc8fc9c-s92sq,3m,74Mi
18:11:38,97,productcatalogservice-65bbf699df-2hv25,2m,19Mi
18:11:38,97,paymentservice-9bfb7bf5-9mdwz,2m,126Mi
18:11:38,97,checkoutservice-5b6d96c9b7-fwtng,2m,37Mi
18:11:38,97,shippingservice-f956b6d9f-m2h7g,2m,16Mi
18:11:38,97,shippingservice-f956b6d9f-ml5cg,2m,31Mi
18:11:38,97,checkoutservice-5b6d96c9b7-tvvwl,1m,15Mi
18:11:38,97,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:11:38,97,shippingservice-f956b6d9f-g5j6b,1m,15Mi
18:11:48,98,cartservice-db96d6fcc-x6v6f,59m,104Mi
18:11:48,98,currencyservice-7c8fc8fc9c-6tsnv,26m,103Mi
18:11:48,98,cartservice-db96d6fcc-6kndn,24m,131Mi
18:11:48,98,adservice-574bff445c-4w7zh,20m,207Mi
18:11:48,98,frontend-7bd6f45654-xmsf8,19m,21Mi
18:11:48,98,recommendationservice-7444754ff5-w69fs,13m,54Mi
18:11:48,98,recommendationservice-7444754ff5-kk4vc,13m,80Mi
18:11:48,98,frontend-7bd6f45654-jwp2b,10m,21Mi
18:11:48,98,productcatalogservice-65bbf699df-8ztwv,9m,19Mi
18:11:48,98,cartservice-db96d6fcc-tsdhc,9m,145Mi
18:11:48,98,productcatalogservice-65bbf699df-d9cxl,8m,43Mi
18:11:48,98,currencyservice-7c8fc8fc9c-rtbz4,7m,124Mi
18:11:48,98,frontend-7bd6f45654-dnhzb,7m,43Mi
18:11:48,98,adservice-574bff445c-k5l76,6m,275Mi
18:11:48,98,adservice-574bff445c-2zzqg,4m,153Mi
18:11:48,98,emailservice-66944ff59-zvg4w,4m,56Mi
18:11:48,98,productcatalogservice-65bbf699df-2hv25,3m,19Mi
18:11:48,98,recommendationservice-7444754ff5-w769g,3m,51Mi
18:11:48,98,emailservice-66944ff59-xh284,3m,56Mi
18:11:48,98,emailservice-66944ff59-62x8j,3m,56Mi
18:11:48,98,redis-cart-c8ff86559-gpcc7,3m,36Mi
18:11:48,98,paymentservice-9bfb7bf5-9mdwz,2m,126Mi
18:11:48,98,paymentservice-9bfb7bf5-w2dt7,2m,68Mi
18:11:48,98,shippingservice-f956b6d9f-ml5cg,2m,31Mi
18:11:48,98,shippingservice-f956b6d9f-m2h7g,2m,16Mi
18:11:48,98,checkoutservice-5b6d96c9b7-fwtng,2m,37Mi
18:11:48,98,paymentservice-9bfb7bf5-x4kz9,1m,66Mi
18:11:48,98,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:11:48,98,shippingservice-f956b6d9f-g5j6b,1m,15Mi
18:11:48,98,checkoutservice-5b6d96c9b7-tvvwl,1m,15Mi
18:11:48,98,currencyservice-7c8fc8fc9c-s92sq,1m,74Mi
18:11:58,99,cartservice-db96d6fcc-x6v6f,59m,104Mi
18:11:58,99,currencyservice-7c8fc8fc9c-6tsnv,26m,103Mi
18:11:58,99,cartservice-db96d6fcc-6kndn,24m,131Mi
18:11:58,99,adservice-574bff445c-4w7zh,20m,207Mi
18:11:58,99,frontend-7bd6f45654-xmsf8,19m,21Mi
18:11:58,99,recommendationservice-7444754ff5-w69fs,13m,54Mi
18:11:58,99,recommendationservice-7444754ff5-kk4vc,13m,80Mi
18:11:58,99,frontend-7bd6f45654-jwp2b,10m,21Mi
18:11:58,99,productcatalogservice-65bbf699df-8ztwv,9m,19Mi
18:11:58,99,cartservice-db96d6fcc-tsdhc,9m,145Mi
18:11:58,99,productcatalogservice-65bbf699df-d9cxl,8m,43Mi
18:11:58,99,currencyservice-7c8fc8fc9c-rtbz4,7m,124Mi
18:11:58,99,frontend-7bd6f45654-dnhzb,7m,43Mi
18:11:58,99,adservice-574bff445c-k5l76,6m,275Mi
18:11:58,99,adservice-574bff445c-2zzqg,4m,153Mi
18:11:58,99,emailservice-66944ff59-zvg4w,4m,56Mi
18:11:58,99,productcatalogservice-65bbf699df-2hv25,3m,19Mi
18:11:58,99,recommendationservice-7444754ff5-w769g,3m,51Mi
18:11:58,99,emailservice-66944ff59-xh284,3m,56Mi
18:11:58,99,emailservice-66944ff59-62x8j,3m,56Mi
18:11:58,99,redis-cart-c8ff86559-gpcc7,3m,36Mi
18:11:58,99,paymentservice-9bfb7bf5-9mdwz,2m,126Mi
18:11:58,99,paymentservice-9bfb7bf5-w2dt7,2m,68Mi
18:11:58,99,shippingservice-f956b6d9f-ml5cg,2m,31Mi
18:11:58,99,shippingservice-f956b6d9f-m2h7g,2m,16Mi
18:11:58,99,checkoutservice-5b6d96c9b7-fwtng,2m,37Mi
18:11:58,99,paymentservice-9bfb7bf5-x4kz9,1m,66Mi
18:11:58,99,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:11:58,99,shippingservice-f956b6d9f-g5j6b,1m,15Mi
18:11:58,99,checkoutservice-5b6d96c9b7-tvvwl,1m,15Mi
18:11:58,99,currencyservice-7c8fc8fc9c-s92sq,1m,74Mi
18:12:08,100,currencyservice-7c8fc8fc9c-6tsnv,24m,103Mi
18:12:08,100,adservice-574bff445c-4w7zh,22m,210Mi
18:12:08,100,frontend-7bd6f45654-xmsf8,18m,21Mi
18:12:08,100,cartservice-db96d6fcc-6kndn,17m,131Mi
18:12:08,100,recommendationservice-7444754ff5-kk4vc,14m,80Mi
18:12:08,100,recommendationservice-7444754ff5-w69fs,13m,54Mi
18:12:08,100,cartservice-db96d6fcc-tsdhc,10m,145Mi
18:12:08,100,frontend-7bd6f45654-jwp2b,10m,21Mi
18:12:08,100,frontend-7bd6f45654-dnhzb,9m,43Mi
18:12:08,100,productcatalogservice-65bbf699df-d9cxl,9m,43Mi
18:12:08,100,currencyservice-7c8fc8fc9c-rtbz4,9m,124Mi
18:12:08,100,adservice-574bff445c-2zzqg,8m,153Mi
18:12:08,100,productcatalogservice-65bbf699df-8ztwv,7m,19Mi
18:12:08,100,adservice-574bff445c-k5l76,7m,275Mi
18:12:08,100,emailservice-66944ff59-zvg4w,4m,56Mi
18:12:08,100,emailservice-66944ff59-62x8j,4m,56Mi
18:12:08,100,emailservice-66944ff59-xh284,3m,56Mi
18:12:08,100,recommendationservice-7444754ff5-w769g,3m,51Mi
18:12:08,100,redis-cart-c8ff86559-gpcc7,3m,36Mi
18:12:08,100,paymentservice-9bfb7bf5-w2dt7,3m,69Mi
18:12:08,100,paymentservice-9bfb7bf5-x4kz9,3m,66Mi
18:12:08,100,currencyservice-7c8fc8fc9c-s92sq,3m,74Mi
18:12:08,100,productcatalogservice-65bbf699df-2hv25,2m,19Mi
18:12:08,100,paymentservice-9bfb7bf5-9mdwz,2m,126Mi
18:12:08,100,checkoutservice-5b6d96c9b7-fwtng,2m,37Mi
18:12:08,100,cartservice-db96d6fcc-x6v6f,2m,104Mi
18:12:08,100,shippingservice-f956b6d9f-m2h7g,2m,16Mi
18:12:08,100,shippingservice-f956b6d9f-ml5cg,2m,31Mi
18:12:08,100,checkoutservice-5b6d96c9b7-tvvwl,1m,15Mi
18:12:08,100,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:12:08,100,shippingservice-f956b6d9f-g5j6b,1m,15Mi
18:12:18,101,currencyservice-7c8fc8fc9c-6tsnv,23m,104Mi
18:12:18,101,frontend-7bd6f45654-xmsf8,16m,21Mi
18:12:18,101,recommendationservice-7444754ff5-kk4vc,15m,80Mi
18:12:18,101,recommendationservice-7444754ff5-w69fs,14m,54Mi
18:12:18,101,cartservice-db96d6fcc-6kndn,10m,131Mi
18:12:18,101,cartservice-db96d6fcc-tsdhc,10m,145Mi
18:12:18,101,frontend-7bd6f45654-jwp2b,10m,21Mi
18:12:18,101,frontend-7bd6f45654-dnhzb,10m,43Mi
18:12:18,101,productcatalogservice-65bbf699df-d9cxl,9m,43Mi
18:12:18,101,adservice-574bff445c-4w7zh,9m,211Mi
18:12:18,101,currencyservice-7c8fc8fc9c-rtbz4,8m,124Mi
18:12:18,101,productcatalogservice-65bbf699df-8ztwv,7m,19Mi
18:12:18,101,adservice-574bff445c-k5l76,5m,275Mi
18:12:18,101,emailservice-66944ff59-zvg4w,4m,56Mi
18:12:18,101,productcatalogservice-65bbf699df-2hv25,3m,19Mi
18:12:18,101,emailservice-66944ff59-xh284,3m,56Mi
18:12:18,101,emailservice-66944ff59-62x8j,3m,56Mi
18:12:18,101,redis-cart-c8ff86559-gpcc7,3m,36Mi
18:12:18,101,recommendationservice-7444754ff5-w769g,3m,51Mi
18:12:18,101,paymentservice-9bfb7bf5-w2dt7,2m,69Mi
18:12:18,101,adservice-574bff445c-2zzqg,2m,153Mi
18:12:18,101,checkoutservice-5b6d96c9b7-fwtng,2m,37Mi
18:12:18,101,cartservice-db96d6fcc-x6v6f,2m,104Mi
18:12:18,101,paymentservice-9bfb7bf5-9mdwz,2m,126Mi
18:12:18,101,currencyservice-7c8fc8fc9c-s92sq,2m,75Mi
18:12:18,101,shippingservice-f956b6d9f-m2h7g,2m,16Mi
18:12:18,101,shippingservice-f956b6d9f-ml5cg,2m,31Mi
18:12:18,101,paymentservice-9bfb7bf5-x4kz9,1m,66Mi
18:12:18,101,checkoutservice-5b6d96c9b7-tvvwl,1m,15Mi
18:12:18,101,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:12:18,101,shippingservice-f956b6d9f-g5j6b,1m,15Mi
18:12:29,102,currencyservice-7c8fc8fc9c-6tsnv,23m,104Mi
18:12:29,102,frontend-7bd6f45654-xmsf8,16m,21Mi
18:12:29,102,recommendationservice-7444754ff5-kk4vc,15m,80Mi
18:12:29,102,recommendationservice-7444754ff5-w69fs,14m,54Mi
18:12:29,102,cartservice-db96d6fcc-6kndn,10m,131Mi
18:12:29,102,cartservice-db96d6fcc-tsdhc,10m,145Mi
18:12:29,102,frontend-7bd6f45654-jwp2b,10m,21Mi
18:12:29,102,frontend-7bd6f45654-dnhzb,10m,43Mi
18:12:29,102,productcatalogservice-65bbf699df-d9cxl,9m,43Mi
18:12:29,102,adservice-574bff445c-4w7zh,9m,211Mi
18:12:29,102,currencyservice-7c8fc8fc9c-rtbz4,8m,124Mi
18:12:29,102,productcatalogservice-65bbf699df-8ztwv,7m,19Mi
18:12:29,102,adservice-574bff445c-k5l76,5m,275Mi
18:12:29,102,emailservice-66944ff59-zvg4w,4m,56Mi
18:12:29,102,productcatalogservice-65bbf699df-2hv25,3m,19Mi
18:12:29,102,emailservice-66944ff59-xh284,3m,56Mi
18:12:29,102,emailservice-66944ff59-62x8j,3m,56Mi
18:12:29,102,redis-cart-c8ff86559-gpcc7,3m,36Mi
18:12:29,102,recommendationservice-7444754ff5-w769g,3m,51Mi
18:12:29,102,paymentservice-9bfb7bf5-w2dt7,2m,69Mi
18:12:29,102,adservice-574bff445c-2zzqg,2m,153Mi
18:12:29,102,checkoutservice-5b6d96c9b7-fwtng,2m,37Mi
18:12:29,102,cartservice-db96d6fcc-x6v6f,2m,104Mi
18:12:29,102,paymentservice-9bfb7bf5-9mdwz,2m,126Mi
18:12:29,102,currencyservice-7c8fc8fc9c-s92sq,2m,75Mi
18:12:29,102,shippingservice-f956b6d9f-m2h7g,2m,16Mi
18:12:29,102,shippingservice-f956b6d9f-ml5cg,2m,31Mi
18:12:29,102,paymentservice-9bfb7bf5-x4kz9,1m,66Mi
18:12:29,102,checkoutservice-5b6d96c9b7-tvvwl,1m,15Mi
18:12:29,102,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:12:29,102,shippingservice-f956b6d9f-g5j6b,1m,15Mi
18:12:39,103,currencyservice-7c8fc8fc9c-6tsnv,34m,104Mi
18:12:39,103,frontend-7bd6f45654-xmsf8,26m,21Mi
18:12:39,103,cartservice-db96d6fcc-6kndn,20m,131Mi
18:12:39,103,recommendationservice-7444754ff5-w69fs,16m,54Mi
18:12:39,103,recommendationservice-7444754ff5-kk4vc,16m,80Mi
18:12:39,103,currencyservice-7c8fc8fc9c-rtbz4,14m,124Mi
18:12:39,103,frontend-7bd6f45654-dnhzb,13m,43Mi
18:12:39,103,adservice-574bff445c-4w7zh,13m,213Mi
18:12:39,103,cartservice-db96d6fcc-tsdhc,12m,145Mi
18:12:39,103,frontend-7bd6f45654-jwp2b,12m,21Mi
18:12:39,103,productcatalogservice-65bbf699df-d9cxl,10m,43Mi
18:12:39,103,productcatalogservice-65bbf699df-8ztwv,8m,19Mi
18:12:39,103,cartservice-db96d6fcc-x6v6f,8m,105Mi
18:12:39,103,adservice-574bff445c-k5l76,8m,275Mi
18:12:39,103,currencyservice-7c8fc8fc9c-s92sq,7m,75Mi
18:12:39,103,emailservice-66944ff59-62x8j,7m,56Mi
18:12:39,103,emailservice-66944ff59-zvg4w,6m,56Mi
18:12:39,103,emailservice-66944ff59-xh284,6m,56Mi
18:12:39,103,paymentservice-9bfb7bf5-w2dt7,6m,69Mi
18:12:39,103,paymentservice-9bfb7bf5-x4kz9,6m,66Mi
18:12:39,103,adservice-574bff445c-2zzqg,6m,153Mi
18:12:39,103,redis-cart-c8ff86559-gpcc7,5m,36Mi
18:12:39,103,recommendationservice-7444754ff5-w769g,4m,51Mi
18:12:39,103,productcatalogservice-65bbf699df-2hv25,3m,19Mi
18:12:39,103,paymentservice-9bfb7bf5-9mdwz,3m,126Mi
18:12:39,103,checkoutservice-5b6d96c9b7-fwtng,3m,37Mi
18:12:39,103,shippingservice-f956b6d9f-ml5cg,3m,31Mi
18:12:39,103,shippingservice-f956b6d9f-m2h7g,2m,16Mi
18:12:39,103,checkoutservice-5b6d96c9b7-tvvwl,1m,15Mi
18:12:39,103,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:12:39,103,shippingservice-f956b6d9f-g5j6b,1m,15Mi
18:12:49,104,currencyservice-7c8fc8fc9c-6tsnv,28m,105Mi
18:12:49,104,recommendationservice-7444754ff5-kk4vc,17m,80Mi
18:12:49,104,frontend-7bd6f45654-xmsf8,17m,21Mi
18:12:49,104,adservice-574bff445c-4w7zh,14m,213Mi
18:12:49,104,recommendationservice-7444754ff5-w69fs,13m,54Mi
18:12:49,104,frontend-7bd6f45654-jwp2b,13m,21Mi
18:12:49,104,productcatalogservice-65bbf699df-d9cxl,12m,43Mi
18:12:49,104,currencyservice-7c8fc8fc9c-rtbz4,12m,124Mi
18:12:49,104,frontend-7bd6f45654-dnhzb,11m,43Mi
18:12:49,104,cartservice-db96d6fcc-tsdhc,11m,145Mi
18:12:49,104,cartservice-db96d6fcc-6kndn,10m,131Mi
18:12:49,104,cartservice-db96d6fcc-x6v6f,8m,108Mi
18:12:49,104,adservice-574bff445c-k5l76,8m,275Mi
18:12:49,104,productcatalogservice-65bbf699df-8ztwv,7m,19Mi
18:12:49,104,emailservice-66944ff59-zvg4w,5m,56Mi
18:12:49,104,recommendationservice-7444754ff5-w769g,4m,51Mi
18:12:49,104,emailservice-66944ff59-xh284,4m,56Mi
18:12:49,104,emailservice-66944ff59-62x8j,4m,56Mi
18:12:49,104,currencyservice-7c8fc8fc9c-s92sq,4m,75Mi
18:12:49,104,paymentservice-9bfb7bf5-w2dt7,4m,69Mi
18:12:49,104,checkoutservice-5b6d96c9b7-fwtng,4m,37Mi
18:12:49,104,adservice-574bff445c-2zzqg,4m,153Mi
18:12:49,104,productcatalogservice-65bbf699df-2hv25,3m,21Mi
18:12:49,104,paymentservice-9bfb7bf5-x4kz9,3m,66Mi
18:12:49,104,paymentservice-9bfb7bf5-9mdwz,3m,126Mi
18:12:49,104,redis-cart-c8ff86559-gpcc7,3m,36Mi
18:12:49,104,shippingservice-f956b6d9f-m2h7g,2m,16Mi
18:12:49,104,shippingservice-f956b6d9f-ml5cg,2m,31Mi
18:12:49,104,checkoutservice-5b6d96c9b7-tvvwl,1m,15Mi
18:12:49,104,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:12:49,104,shippingservice-f956b6d9f-g5j6b,1m,15Mi
18:12:59,105,currencyservice-7c8fc8fc9c-6tsnv,28m,105Mi
18:12:59,105,recommendationservice-7444754ff5-kk4vc,17m,80Mi
18:12:59,105,frontend-7bd6f45654-xmsf8,17m,21Mi
18:12:59,105,adservice-574bff445c-4w7zh,14m,213Mi
18:12:59,105,recommendationservice-7444754ff5-w69fs,13m,54Mi
18:12:59,105,frontend-7bd6f45654-jwp2b,13m,21Mi
18:12:59,105,productcatalogservice-65bbf699df-d9cxl,12m,43Mi
18:12:59,105,currencyservice-7c8fc8fc9c-rtbz4,12m,124Mi
18:12:59,105,frontend-7bd6f45654-dnhzb,11m,43Mi
18:12:59,105,cartservice-db96d6fcc-tsdhc,11m,145Mi
18:12:59,105,cartservice-db96d6fcc-6kndn,10m,131Mi
18:12:59,105,cartservice-db96d6fcc-x6v6f,8m,108Mi
18:12:59,105,adservice-574bff445c-k5l76,8m,275Mi
18:12:59,105,productcatalogservice-65bbf699df-8ztwv,7m,19Mi
18:12:59,105,emailservice-66944ff59-zvg4w,5m,56Mi
18:12:59,105,recommendationservice-7444754ff5-w769g,4m,51Mi
18:12:59,105,emailservice-66944ff59-xh284,4m,56Mi
18:12:59,105,emailservice-66944ff59-62x8j,4m,56Mi
18:12:59,105,currencyservice-7c8fc8fc9c-s92sq,4m,75Mi
18:12:59,105,paymentservice-9bfb7bf5-w2dt7,4m,69Mi
18:12:59,105,checkoutservice-5b6d96c9b7-fwtng,4m,37Mi
18:12:59,105,adservice-574bff445c-2zzqg,4m,153Mi
18:12:59,105,productcatalogservice-65bbf699df-2hv25,3m,21Mi
18:12:59,105,paymentservice-9bfb7bf5-x4kz9,3m,66Mi
18:12:59,105,paymentservice-9bfb7bf5-9mdwz,3m,126Mi
18:12:59,105,redis-cart-c8ff86559-gpcc7,3m,36Mi
18:12:59,105,shippingservice-f956b6d9f-m2h7g,2m,16Mi
18:12:59,105,shippingservice-f956b6d9f-ml5cg,2m,31Mi
18:12:59,105,checkoutservice-5b6d96c9b7-tvvwl,1m,15Mi
18:12:59,105,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:12:59,105,shippingservice-f956b6d9f-g5j6b,1m,15Mi
18:13:09,106,currencyservice-7c8fc8fc9c-6tsnv,27m,105Mi
18:13:09,106,adservice-574bff445c-4w7zh,22m,216Mi
18:13:09,106,frontend-7bd6f45654-xmsf8,19m,21Mi
18:13:09,106,recommendationservice-7444754ff5-w69fs,16m,54Mi
18:13:09,106,recommendationservice-7444754ff5-kk4vc,15m,80Mi
18:13:09,106,frontend-7bd6f45654-jwp2b,13m,21Mi
18:13:09,106,currencyservice-7c8fc8fc9c-rtbz4,12m,124Mi
18:13:09,106,cartservice-db96d6fcc-6kndn,11m,131Mi
18:13:09,106,productcatalogservice-65bbf699df-d9cxl,10m,43Mi
18:13:09,106,cartservice-db96d6fcc-tsdhc,10m,145Mi
18:13:09,106,frontend-7bd6f45654-dnhzb,9m,43Mi
18:13:09,106,adservice-574bff445c-k5l76,9m,275Mi
18:13:09,106,productcatalogservice-65bbf699df-8ztwv,8m,19Mi
18:13:09,106,adservice-574bff445c-2zzqg,6m,153Mi
18:13:09,106,emailservice-66944ff59-zvg4w,5m,56Mi
18:13:09,106,currencyservice-7c8fc8fc9c-s92sq,4m,75Mi
18:13:09,106,emailservice-66944ff59-62x8j,4m,56Mi
18:13:09,106,emailservice-66944ff59-xh284,4m,56Mi
18:13:09,106,checkoutservice-5b6d96c9b7-fwtng,4m,37Mi
18:13:09,106,recommendationservice-7444754ff5-w769g,4m,51Mi
18:13:09,106,productcatalogservice-65bbf699df-2hv25,3m,21Mi
18:13:09,106,paymentservice-9bfb7bf5-x4kz9,3m,66Mi
18:13:09,106,paymentservice-9bfb7bf5-w2dt7,3m,69Mi
18:13:09,106,paymentservice-9bfb7bf5-9mdwz,3m,126Mi
18:13:09,106,cartservice-db96d6fcc-x6v6f,3m,108Mi
18:13:09,106,redis-cart-c8ff86559-gpcc7,3m,36Mi
18:13:09,106,shippingservice-f956b6d9f-m2h7g,2m,16Mi
18:13:09,106,shippingservice-f956b6d9f-ml5cg,2m,31Mi
18:13:09,106,checkoutservice-5b6d96c9b7-tvvwl,1m,15Mi
18:13:09,106,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:13:09,106,shippingservice-f956b6d9f-g5j6b,1m,15Mi
18:13:19,107,recommendationservice-7444754ff5-kk4vc,7m,80Mi
18:13:19,107,recommendationservice-7444754ff5-w69fs,5m,54Mi
18:13:19,107,adservice-574bff445c-2zzqg,5m,153Mi
