timestamp,load_label,pod,cpu_m,ram_mi
23:05:50,100u,currencyservice-7c8fc8fc9c-4hm9g,127,125
23:05:50,100u,currencyservice-7c8fc8fc9c-5frj9,1,81
23:05:50,100u,currencyservice-7c8fc8fc9c-mgwx9,78,123
23:05:50,100u,emailservice-66944ff59-2lcjl,11,95
23:05:50,100u,frontend-7bd6f45654-przgb,75,35
23:05:50,100u,frontend-7bd6f45654-s2s7z,83,54
23:05:50,100u,frontend-7bd6f45654-vfxkp,117,35
23:05:50,100u,paymentservice-9bfb7bf5-kgd56,8,114
23:05:50,100u,productcatalogservice-65bbf699df-j2fmg,98,44
23:05:50,100u,recommendationservice-7444754ff5-n8cbh,169,59
23:05:50,100u,redis-cart-c8ff86559-kcf44,8,37
23:05:50,100u,shippingservice-f956b6d9f-w7n4b,18,35
23:05:52,100u,adservice-574bff445c-qb9cj,50,270
23:05:52,100u,cartservice-7c84fdfb6-m5m6d,94,188
23:05:52,100u,checkoutservice-5b6d96c9b7-45rkr,18,38
23:05:52,100u,currencyservice-7c8fc8fc9c-4hm9g,127,125
23:05:52,100u,currencyservice-7c8fc8fc9c-5frj9,1,81
23:05:52,100u,currencyservice-7c8fc8fc9c-mgwx9,78,123
23:05:52,100u,emailservice-66944ff59-2lcjl,11,95
23:05:52,100u,frontend-7bd6f45654-przgb,75,35
23:05:52,100u,frontend-7bd6f45654-s2s7z,83,54
23:05:52,100u,frontend-7bd6f45654-vfxkp,117,35
23:05:52,100u,paymentservice-9bfb7bf5-kgd56,8,114
23:05:52,100u,productcatalogservice-65bbf699df-j2fmg,98,44
23:05:52,100u,recommendationservice-7444754ff5-n8cbh,169,59
23:05:52,100u,redis-cart-c8ff86559-kcf44,8,37
23:05:52,100u,shippingservice-f956b6d9f-w7n4b,18,35
23:05:55,100u,adservice-574bff445c-qb9cj,50,270
23:05:55,100u,cartservice-7c84fdfb6-m5m6d,94,188
23:05:55,100u,checkoutservice-5b6d96c9b7-45rkr,18,38
23:05:55,100u,currencyservice-7c8fc8fc9c-4hm9g,127,125
23:05:55,100u,currencyservice-7c8fc8fc9c-5frj9,1,81
23:05:55,100u,currencyservice-7c8fc8fc9c-mgwx9,78,123
23:05:55,100u,emailservice-66944ff59-2lcjl,11,95
23:05:55,100u,frontend-7bd6f45654-przgb,75,35
23:05:55,100u,frontend-7bd6f45654-s2s7z,83,54
23:05:55,100u,frontend-7bd6f45654-vfxkp,117,35
23:05:55,100u,paymentservice-9bfb7bf5-kgd56,8,114
23:05:55,100u,productcatalogservice-65bbf699df-j2fmg,98,44
23:05:55,100u,recommendationservice-7444754ff5-n8cbh,169,59
23:05:55,100u,redis-cart-c8ff86559-kcf44,8,37
23:05:55,100u,shippingservice-f956b6d9f-w7n4b,18,35
23:06:00,100u,adservice-574bff445c-qb9cj,50,270
23:06:00,100u,cartservice-7c84fdfb6-m5m6d,94,188
23:06:00,100u,checkoutservice-5b6d96c9b7-45rkr,18,38
23:06:00,100u,currencyservice-7c8fc8fc9c-4hm9g,127,125
23:06:00,100u,currencyservice-7c8fc8fc9c-5frj9,1,81
23:06:00,100u,currencyservice-7c8fc8fc9c-mgwx9,78,123
23:06:00,100u,emailservice-66944ff59-2lcjl,11,95
23:06:00,100u,frontend-7bd6f45654-przgb,75,35
23:06:00,100u,frontend-7bd6f45654-s2s7z,83,54
23:06:00,100u,frontend-7bd6f45654-vfxkp,117,35
23:06:00,100u,paymentservice-9bfb7bf5-kgd56,8,114
23:06:00,100u,productcatalogservice-65bbf699df-j2fmg,98,44
23:06:00,100u,recommendationservice-7444754ff5-n8cbh,169,59
23:06:00,100u,redis-cart-c8ff86559-kcf44,8,37
23:06:00,100u,shippingservice-f956b6d9f-w7n4b,18,35
23:06:02,100u,adservice-574bff445c-qb9cj,50,270
23:06:02,100u,cartservice-7c84fdfb6-m5m6d,94,188
23:06:02,100u,checkoutservice-5b6d96c9b7-45rkr,18,38
23:06:02,100u,currencyservice-7c8fc8fc9c-4hm9g,127,125
23:06:02,100u,currencyservice-7c8fc8fc9c-5frj9,1,81
23:06:02,100u,currencyservice-7c8fc8fc9c-mgwx9,78,123
23:06:02,100u,emailservice-66944ff59-2lcjl,11,95
23:06:02,100u,frontend-7bd6f45654-przgb,75,35
23:06:02,100u,frontend-7bd6f45654-s2s7z,83,54
23:06:02,100u,frontend-7bd6f45654-vfxkp,117,35
23:06:02,100u,paymentservice-9bfb7bf5-kgd56,8,114
23:06:02,100u,productcatalogservice-65bbf699df-j2fmg,98,44
23:06:02,100u,recommendationservice-7444754ff5-n8cbh,169,59
23:06:02,100u,redis-cart-c8ff86559-kcf44,8,37
23:06:02,100u,shippingservice-f956b6d9f-w7n4b,18,35
23:06:05,100u,adservice-574bff445c-qb9cj,58,270
23:06:05,100u,cartservice-7c84fdfb6-m5m6d,109,188
23:06:05,100u,checkoutservice-5b6d96c9b7-45rkr,21,38
23:06:05,100u,currencyservice-7c8fc8fc9c-4hm9g,141,125
23:06:05,100u,currencyservice-7c8fc8fc9c-5frj9,1,81
23:06:05,100u,currencyservice-7c8fc8fc9c-mgwx9,89,124
23:06:05,100u,emailservice-66944ff59-2lcjl,12,95
23:06:05,100u,frontend-7bd6f45654-przgb,90,35
23:06:05,100u,frontend-7bd6f45654-s2s7z,98,54
23:06:05,100u,frontend-7bd6f45654-vfxkp,126,36
23:06:05,100u,paymentservice-9bfb7bf5-kgd56,9,114
23:06:05,100u,productcatalogservice-65bbf699df-j2fmg,112,44
23:06:05,100u,recommendationservice-7444754ff5-n8cbh,200,59
23:06:05,100u,redis-cart-c8ff86559-kcf44,8,37
23:06:05,100u,shippingservice-f956b6d9f-w7n4b,21,35
23:06:10,100u,adservice-574bff445c-qb9cj,58,270
23:06:10,100u,cartservice-7c84fdfb6-m5m6d,109,188
23:06:10,100u,checkoutservice-5b6d96c9b7-45rkr,21,38
23:06:10,100u,currencyservice-7c8fc8fc9c-4hm9g,141,125
23:06:10,100u,currencyservice-7c8fc8fc9c-5frj9,1,81
23:06:10,100u,currencyservice-7c8fc8fc9c-mgwx9,89,124
23:06:10,100u,emailservice-66944ff59-2lcjl,12,95
23:06:10,100u,frontend-7bd6f45654-przgb,90,35
23:06:10,100u,frontend-7bd6f45654-s2s7z,98,54
23:06:10,100u,frontend-7bd6f45654-vfxkp,126,36
23:06:10,100u,paymentservice-9bfb7bf5-kgd56,9,114
23:06:10,100u,productcatalogservice-65bbf699df-j2fmg,112,44
23:06:10,100u,recommendationservice-7444754ff5-n8cbh,200,59
23:06:10,100u,redis-cart-c8ff86559-kcf44,8,37
23:06:10,100u,shippingservice-f956b6d9f-w7n4b,21,35
23:06:12,100u,adservice-574bff445c-qb9cj,58,270
23:06:12,100u,cartservice-7c84fdfb6-m5m6d,109,188
23:06:12,100u,checkoutservice-5b6d96c9b7-45rkr,21,38
23:06:12,100u,currencyservice-7c8fc8fc9c-4hm9g,141,125
23:06:12,100u,currencyservice-7c8fc8fc9c-5frj9,1,81
23:06:12,100u,currencyservice-7c8fc8fc9c-mgwx9,89,124
23:06:12,100u,emailservice-66944ff59-2lcjl,12,95
23:06:12,100u,frontend-7bd6f45654-przgb,90,35
23:06:12,100u,frontend-7bd6f45654-s2s7z,98,54
