timestamp,snapshot,pod,cpu_m,ram_mi
17:03:31,39,shippingservice-f956b6d9f-ml5cg,1,30
17:03:41,40,adservice-574bff445c-k5l76,1,282
17:03:41,40,cartservice-db96d6fcc-tsdhc,2,140
17:03:41,40,checkoutservice-5b6d96c9b7-fwtng,1,36
17:03:41,40,currencyservice-7c8fc8fc9c-rtbz4,2,114
17:03:41,40,emailservice-66944ff59-zvg4w,4,56
17:03:41,40,frontend-7bd6f45654-dnhzb,1,42
17:03:41,40,paymentservice-9bfb7bf5-9mdwz,1,122
17:03:41,40,productcatalogservice-65bbf699df-d9cxl,1,42
17:03:41,40,recommendationservice-7444754ff5-kk4vc,4,80
17:03:41,40,redis-cart-c8ff86559-gpcc7,3,36
17:03:41,40,shippingservice-f956b6d9f-ml5cg,1,30
17:03:51,41,adservice-574bff445c-k5l76,1,282
17:03:51,41,cartservice-db96d6fcc-tsdhc,3,140
17:03:51,41,checkoutservice-5b6d96c9b7-fwtng,1,36
17:03:51,41,currencyservice-7c8fc8fc9c-rtbz4,1,114
17:03:51,41,emailservice-66944ff59-zvg4w,4,56
17:03:51,41,frontend-7bd6f45654-dnhzb,1,42
17:03:51,41,paymentservice-9bfb7bf5-9mdwz,1,122
17:03:51,41,productcatalogservice-65bbf699df-d9cxl,1,42
17:03:51,41,recommendationservice-7444754ff5-kk4vc,4,80
17:03:51,41,redis-cart-c8ff86559-gpcc7,3,36
17:03:51,41,shippingservice-f956b6d9f-ml5cg,1,30
17:04:01,42,adservice-574bff445c-k5l76,1,282
17:04:01,42,cartservice-db96d6fcc-tsdhc,2,140
17:04:01,42,checkoutservice-5b6d96c9b7-fwtng,1,36
17:04:01,42,currencyservice-7c8fc8fc9c-rtbz4,1,114
17:04:01,42,emailservice-66944ff59-zvg4w,4,56
17:04:01,42,frontend-7bd6f45654-dnhzb,1,42
17:04:01,42,paymentservice-9bfb7bf5-9mdwz,1,122
17:04:01,42,productcatalogservice-65bbf699df-d9cxl,1,42
17:04:01,42,recommendationservice-7444754ff5-kk4vc,4,80
17:04:01,42,redis-cart-c8ff86559-gpcc7,3,36
17:04:01,42,shippingservice-f956b6d9f-ml5cg,1,30
17:04:11,43,adservice-574bff445c-k5l76,1,282
17:04:11,43,cartservice-db96d6fcc-tsdhc,2,140
17:04:11,43,checkoutservice-5b6d96c9b7-fwtng,1,36
17:04:11,43,currencyservice-7c8fc8fc9c-rtbz4,1,114
17:04:11,43,emailservice-66944ff59-zvg4w,4,56
17:04:11,43,frontend-7bd6f45654-dnhzb,1,42
17:04:11,43,paymentservice-9bfb7bf5-9mdwz,1,122
17:04:11,43,productcatalogservice-65bbf699df-d9cxl,1,42
17:04:11,43,recommendationservice-7444754ff5-kk4vc,4,80
17:04:11,43,redis-cart-c8ff86559-gpcc7,3,36
17:04:11,43,shippingservice-f956b6d9f-ml5cg,1,30
17:04:21,44,adservice-574bff445c-k5l76,12,282
17:04:21,44,cartservice-db96d6fcc-tsdhc,13,140
17:04:21,44,checkoutservice-5b6d96c9b7-fwtng,2,36
17:04:21,44,currencyservice-7c8fc8fc9c-rtbz4,24,114
17:04:21,44,emailservice-66944ff59-zvg4w,5,56
17:04:21,44,frontend-7bd6f45654-dnhzb,28,42
17:04:21,44,paymentservice-9bfb7bf5-9mdwz,2,122
17:04:21,44,productcatalogservice-65bbf699df-d9cxl,12,42
17:04:21,44,recommendationservice-7444754ff5-kk4vc,19,80
17:04:21,44,redis-cart-c8ff86559-gpcc7,4,36
17:04:21,44,shippingservice-f956b6d9f-ml5cg,2,30
17:04:32,45,adservice-574bff445c-k5l76,11,282
17:04:32,45,cartservice-db96d6fcc-tsdhc,21,140
17:04:32,45,checkoutservice-5b6d96c9b7-fwtng,3,36
17:04:32,45,currencyservice-7c8fc8fc9c-rtbz4,36,114
17:04:32,45,emailservice-66944ff59-zvg4w,4,56
17:04:32,45,frontend-7bd6f45654-dnhzb,42,42
17:04:32,45,paymentservice-9bfb7bf5-9mdwz,3,122
17:04:32,45,productcatalogservice-65bbf699df-d9cxl,19,42
17:04:32,45,recommendationservice-7444754ff5-kk4vc,30,80
17:04:32,45,redis-cart-c8ff86559-gpcc7,4,36
17:04:32,45,shippingservice-f956b6d9f-ml5cg,3,30
17:04:42,46,adservice-574bff445c-k5l76,11,282
17:04:42,46,cartservice-db96d6fcc-tsdhc,21,140
17:04:42,46,checkoutservice-5b6d96c9b7-fwtng,3,36
17:04:42,46,currencyservice-7c8fc8fc9c-rtbz4,36,114
17:04:42,46,emailservice-66944ff59-zvg4w,4,56
17:04:42,46,frontend-7bd6f45654-dnhzb,42,42
17:04:42,46,paymentservice-9bfb7bf5-9mdwz,3,122
17:04:42,46,productcatalogservice-65bbf699df-d9cxl,19,42
17:04:42,46,recommendationservice-7444754ff5-kk4vc,30,80
17:04:42,46,redis-cart-c8ff86559-gpcc7,4,36
17:04:42,46,shippingservice-f956b6d9f-ml5cg,3,30
17:04:52,47,adservice-574bff445c-k5l76,10,282
17:04:52,47,cartservice-db96d6fcc-tsdhc,15,140
17:04:52,47,checkoutservice-5b6d96c9b7-fwtng,3,36
17:04:52,47,currencyservice-7c8fc8fc9c-rtbz4,25,114
17:04:52,47,emailservice-66944ff59-zvg4w,5,56
17:04:52,47,frontend-7bd6f45654-dnhzb,30,42
17:04:52,47,paymentservice-9bfb7bf5-9mdwz,2,122
17:04:52,47,productcatalogservice-65bbf699df-d9cxl,13,42
17:04:52,47,recommendationservice-7444754ff5-kk4vc,23,80
17:04:52,47,redis-cart-c8ff86559-gpcc7,4,36
17:04:52,47,shippingservice-f956b6d9f-ml5cg,3,30
17:05:02,48,adservice-574bff445c-k5l76,9,282
17:05:02,48,cartservice-db96d6fcc-tsdhc,20,140
17:05:02,48,checkoutservice-5b6d96c9b7-fwtng,2,36
17:05:02,48,currencyservice-7c8fc8fc9c-rtbz4,37,115
17:05:02,48,emailservice-66944ff59-zvg4w,4,56
17:05:02,48,frontend-7bd6f45654-dnhzb,41,42
17:05:02,48,paymentservice-9bfb7bf5-9mdwz,4,122
17:05:02,48,productcatalogservice-65bbf699df-d9cxl,17,42
17:05:02,48,recommendationservice-7444754ff5-kk4vc,28,80
17:05:02,48,redis-cart-c8ff86559-gpcc7,4,36
17:05:02,48,shippingservice-f956b6d9f-ml5cg,3,30
17:05:12,49,adservice-574bff445c-k5l76,9,282
17:05:12,49,cartservice-db96d6fcc-tsdhc,20,140
17:05:12,49,checkoutservice-5b6d96c9b7-fwtng,2,36
17:05:12,49,currencyservice-7c8fc8fc9c-rtbz4,37,115
17:05:12,49,emailservice-66944ff59-zvg4w,4,56
17:05:12,49,frontend-7bd6f45654-dnhzb,41,42
17:05:12,49,paymentservice-9bfb7bf5-9mdwz,4,122
17:05:12,49,productcatalogservice-65bbf699df-d9cxl,17,42
17:05:12,49,recommendationservice-7444754ff5-kk4vc,28,80
17:05:12,49,redis-cart-c8ff86559-gpcc7,4,36
17:05:12,49,shippingservice-f956b6d9f-ml5cg,3,30
17:05:22,50,adservice-574bff445c-k5l76,11,282
17:05:22,50,cartservice-db96d6fcc-tsdhc,18,140
17:05:22,50,checkoutservice-5b6d96c9b7-fwtng,3,36
17:05:22,50,currencyservice-7c8fc8fc9c-rtbz4,39,115
17:05:22,50,emailservice-66944ff59-zvg4w,4,56
17:05:22,50,frontend-7bd6f45654-dnhzb,44,42
17:05:22,50,paymentservice-9bfb7bf5-9mdwz,2,122
17:05:22,50,productcatalogservice-65bbf699df-d9cxl,19,42
17:05:22,50,recommendationservice-7444754ff5-kk4vc,29,80
17:05:22,50,redis-cart-c8ff86559-gpcc7,4,36
17:05:22,50,shippingservice-f956b6d9f-ml5cg,3,30
17:05:32,51,adservice-574bff445c-k5l76,11,282
17:05:32,51,cartservice-db96d6fcc-tsdhc,17,140
17:05:32,51,checkoutservice-5b6d96c9b7-fwtng,2,36
17:05:32,51,currencyservice-7c8fc8fc9c-rtbz4,37,115
17:05:32,51,emailservice-66944ff59-zvg4w,4,56
17:05:32,51,frontend-7bd6f45654-dnhzb,42,42
17:05:32,51,paymentservice-9bfb7bf5-9mdwz,2,123
17:05:32,51,productcatalogservice-65bbf699df-d9cxl,17,42
17:05:32,51,recommendationservice-7444754ff5-kk4vc,26,80
17:05:32,51,redis-cart-c8ff86559-gpcc7,4,36
17:05:32,51,shippingservice-f956b6d9f-ml5cg,3,30
17:05:43,52,adservice-574bff445c-k5l76,11,282
17:05:43,52,cartservice-db96d6fcc-tsdhc,17,140
17:05:43,52,checkoutservice-5b6d96c9b7-fwtng,2,36
17:05:43,52,currencyservice-7c8fc8fc9c-rtbz4,37,115
17:05:43,52,emailservice-66944ff59-zvg4w,4,56
17:05:43,52,frontend-7bd6f45654-dnhzb,42,42
17:05:43,52,paymentservice-9bfb7bf5-9mdwz,2,123
17:05:43,52,productcatalogservice-65bbf699df-d9cxl,17,42
17:05:43,52,recommendationservice-7444754ff5-kk4vc,26,80
17:05:43,52,redis-cart-c8ff86559-gpcc7,4,36
17:05:43,52,shippingservice-f956b6d9f-ml5cg,3,30
17:05:53,53,adservice-574bff445c-k5l76,23,282
17:05:53,53,cartservice-db96d6fcc-tsdhc,20,140
17:05:53,53,checkoutservice-5b6d96c9b7-fwtng,4,36
17:05:53,53,currencyservice-7c8fc8fc9c-rtbz4,36,115
17:05:53,53,emailservice-66944ff59-zvg4w,5,56
17:05:53,53,frontend-7bd6f45654-dnhzb,43,42
17:05:53,53,paymentservice-9bfb7bf5-9mdwz,3,123
17:05:53,53,productcatalogservice-65bbf699df-d9cxl,19,42
17:05:53,53,recommendationservice-7444754ff5-kk4vc,31,80
17:05:53,53,redis-cart-c8ff86559-gpcc7,4,36
17:05:53,53,shippingservice-f956b6d9f-ml5cg,3,30
17:06:03,54,adservice-574bff445c-k5l76,9,282
17:06:03,54,cartservice-db96d6fcc-tsdhc,20,140
17:06:03,54,checkoutservice-5b6d96c9b7-fwtng,3,36
17:06:03,54,currencyservice-7c8fc8fc9c-rtbz4,32,115
17:06:03,54,emailservice-66944ff59-zvg4w,4,56
17:06:03,54,frontend-7bd6f45654-dnhzb,39,42
17:06:03,54,paymentservice-9bfb7bf5-9mdwz,3,123
17:06:03,54,productcatalogservice-65bbf699df-d9cxl,18,42
17:06:03,54,recommendationservice-7444754ff5-kk4vc,30,80
17:06:03,54,redis-cart-c8ff86559-gpcc7,3,36
17:06:03,54,shippingservice-f956b6d9f-ml5cg,3,30
17:06:13,55,adservice-574bff445c-k5l76,9,282
17:06:13,55,cartservice-db96d6fcc-tsdhc,20,140
17:06:13,55,checkoutservice-5b6d96c9b7-fwtng,3,36
17:06:13,55,currencyservice-7c8fc8fc9c-rtbz4,32,115
17:06:13,55,emailservice-66944ff59-zvg4w,4,56
17:06:13,55,frontend-7bd6f45654-dnhzb,39,42
17:06:13,55,paymentservice-9bfb7bf5-9mdwz,3,123
17:06:13,55,productcatalogservice-65bbf699df-d9cxl,18,42
17:06:13,55,recommendationservice-7444754ff5-kk4vc,30,80
17:06:13,55,redis-cart-c8ff86559-gpcc7,3,36
17:06:13,55,shippingservice-f956b6d9f-ml5cg,3,30
17:06:23,56,adservice-574bff445c-k5l76,10,282
17:06:23,56,cartservice-db96d6fcc-tsdhc,21,140
17:06:23,56,checkoutservice-5b6d96c9b7-fwtng,3,36
17:06:23,56,currencyservice-7c8fc8fc9c-rtbz4,34,115
17:06:23,56,emailservice-66944ff59-zvg4w,5,56
17:06:23,56,frontend-7bd6f45654-dnhzb,41,42
17:06:23,56,paymentservice-9bfb7bf5-9mdwz,2,123
17:06:23,56,productcatalogservice-65bbf699df-d9cxl,19,42
17:06:23,56,recommendationservice-7444754ff5-kk4vc,32,80
17:06:23,56,redis-cart-c8ff86559-gpcc7,4,36
17:06:23,56,shippingservice-f956b6d9f-ml5cg,3,30
